bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,A,A,B,B,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,A,A,A,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,A,A,A
C,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,A,B
D,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,C,C,D
E,D,E,E,E,E,E,E,E,E,E,E,D,D,D,D,D,D,D,E,E,D
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,A,A,C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,A,E,E,E,E,E,E,E,E,E,E,A,A,A,A,A,A,A,A,A,A
A,D,D,B,C,B,B,B,B,D,B,B,B,B,B,D,D,B,B,D,B,E
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,A,A,A,A,A,D,A,A,A,A,A,A,A
D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,C,D,C
E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D
A,D,C,C,C,C,C,C,C,C,C,C,C,D,C,D,D,D,D,C,C,C
B,A,A,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,C,C,C,C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A
D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,C,C
A,D,C,C,C,C,C,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D
B,E,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,C,B,B,B,B,B,E,B,B,B,B,E,E,B,B,B,B,E,E,E
D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,E,B,B,B,B,C,C,C,C,C,C,C,C,C,C,C,C,B,C,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,C,C,C,C,C,C,C,C,C,B,B,B,B,B,B,B,B,B,B,B
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,D,D,A,D,A
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,D,D,D,B,B,B,B,B,B,B,B,B,B,D,B,B,D,D,D
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,C,C,D
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,A,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,D,D,D,D,D,D,A,D,D,D,D,D,D,D,D,D,D,D,D,A,A
C,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,E,E,E,E,E,E,E,E,E,E,D,D,D,E,E,D,D,D,D
A,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,E,E,E,E,E,E,E,E,E,D,D,D,E,E,D,D,D,E,D,D
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,C,B,C,A,A,A,A,A,A,C,A,A,C,A,A,A,A,A,A
C,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,B,B,B,B,B,B,D,B,D,D,D,D,D,B,B,B,B,B,B,B,B
E,C,C,E,E,E,E,E,E,E,E,E,E,D,E,D,D,E,E,E,E,E
A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,B,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,D,D,D,D,D,D,D,D,D,A,A,A,A,A,A,A,A,D,D,A
E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,D,A,D,D,A
A,C,C,C,C,B,C,C,B,B,B,B,B,B,E,B,B,B,B,B,B,E
B,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,D,C,C,C,D,D,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,C,C,C,C,E,C,C,C,E,E,E,E,E
E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,D,E,D,A
A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A
B,D,D,D,D,D,D,D,D,A,D,E,E,D,E,D,D,E,D,A,E,A
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,A,E,E,E,E,E,E,E,A,E,E,A,E,E,A,A,A,A,A,A
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,A,C,C,C,A,A,A,A,A,A,A,A,A,A,A,D,D,D,A,D,D
D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,D,D,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,E,E,E,E,E,E,E,E,D,D,E,E,D,D,D,E,E,D,D
A,D,D,D,D,D,D,D,D,B,D,D,D,D,D,D,D,D,D,D,D,D
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,C,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,A,D,B,B,B,B,B,B,B,B,B,B,B,B,B,D,D,D,B,D,D
B,A,A,A,A,A,A,A,A,A,A,A,E,E,A,D,A,A,A,D,A,A
C,B,B,A,B,B,B,B,B,A,B,A,B,B,A,B,B,B,B,B,B,A
D,E,E,E,E,E,E,E,E,E,C,E,E,C,E,C,C,C,E,C,C,C
E,D,D,E,D,D,E,E,E,D,E,D,D,D,D,D,D,D,D,D,D,D
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,B,B,B,B,B
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,D,B,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,E,D,D,E,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,D,D,D,D,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A
B,D,B,B,B,B,B,B,B,B,C,C,C,C,C,C,C,C,A,C,A,C
C,C,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A
D,A,D,D,D,D,D,D,D,D,D,D,D,D,A,A,A,A,A,A,A,A
E,C,C,E,E,E,C,E,C,C,C,C,C,C,C,E,E,E,E,C,E,E
A,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,A,D,D,D,D,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,D,D,D,C,D,D,C,C,C,C,E,C,E,E,E,C,C,C,C,C,A
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,C,C,C,C,C,D,C,C,C,C,D,D,D,C,C,C,C,C,C,C,C
E,E,D,E,E,E,D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,D,D,A,A,A,A,A,A,A,A,A,D,B,D,B,B,B,B,B,D,B
B,A,C,B,B,B,B,B,A,B,A,A,A,A,A,A,C,A,A,A,A,A
C,D,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A
D,E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,D,D,D,D,D,D,D,D,B,D,D,B,D,D,D,D,D,D,D,D,D
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A
C,D,D,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,D,A,A,A
D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,E,E,E,E,E,E,E,D,E,E,D,D,D,D,D,D,D,D,D,D
A,D,D,D,D,D,D,D,D,E,E,D,E,D,D,D,D,E,D,D,E,E
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,B,D,D,D,D,D,D,D,D,D,D,D,D,B,B,B,B,D,B,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,A,A,A,B,A,A,A,B,B,B,B,B,A,B,A,B,A,A,A,A,A
B,E,B,B,B,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,D,D,B,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,A,A,B
D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,C,C,B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,E,C,E,E,E,C,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C
E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,D,D
A,D,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,A,A
C,C,C,C,C,C,C,C,C,A,C,A,A,A,E,A,A,A,A,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,C,B,B,C,C,A,C,A,C,C,A,A,C,C,A,A,A,C,A,C,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,A,D,D,D,D,D,D,D,D,D,D,A,D,A,A,D,D,E,A
E,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,D,E,D,D
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,B,B,B,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,A,A,A,A
D,E,D,E,D,D,D,D,E,E,A,E,A,A,A,A,A,A,A,A,A,A
E,C,E,E,E,E,E,E,E,E,E,E,C,E,E,E,E,E,E,E,E,E
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,E,D,D
A,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,B,B,B,C,D,D,C,D,A,A,A,A,A,A,D,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A,A,D,A,A,A
D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A,D
E,E,E,E,E,E,E,E,E,E,E,A,E,E,E,E,E,E,E,E,E,E
A,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C
E,D,E,E,E,E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,D,D,D,D,D,D
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,E,B,B,B,B,B,B,A
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,D,E,E,E,E,E,E,E,E,E,E,E,D,D,D,D,D,D,D,D,D
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,E,D,D,D,D,D,D,D,D,D,D,E,E,D,E,E,E,E,E,E,E
E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,C,C,C,A,A,A,C,A,A,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,A,E,E,E,E,A,E
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,C,C,E,E,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,D,D,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,D,B
B,B,B,B,B,B,B,B,B,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,C,C,C,A,C,C,C,C,C,C,C,A,A,A,C,A,A,A,A,A
D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,E
A,D,A,A,A,A,A,A,A,A,A,D,D,D,A,D,D,D,D,D,D,D
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,D,D,D,A
E,E,E,E,E,E,E,E,E,E,E,E,D,E,D,D,D,D,D,D,D,D
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,A,A,A
C,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,A,A,E,E,E,E,E,E,E,E,E,E,E,E,D,E,D,D,D,D,D
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,D,C,C,C,C,C,C,C,D,C,C,A,A,A,A,A,A,A,A,A,A
D,C,D,D,C,C,D,D,D,C,D,C,D,D,D,D,D,D,D,D,D,D
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,D,D,B,D,B,B,B,D,D,D,D,D,D,D,D,D,D,D,D,D,A
C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,D,D,D,D,D,D,C,D,D,C,D,C,C,D,C,C,C,C,C,C
E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,A,A,A,A,A,A,A,D,D,A,A,A,A,A,A,A,A,A,A,A
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,D,A,A
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,C,C,C,C,C,C,C,B,E,E,E,E,E,E,E,E,E,A,E,E
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,E,E,E,E,E,E,E,E,D,D,D,D,D,D,D,E,E,D,E,D
A,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,E,E,C,C
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,A,A,A
A,E,E,E,E,E,A,A,A,A,E,E,E,A,A,A,A,A,A,A,A,A
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,C,E,E,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,E,C,C
C,C,C,C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A
D,A,A,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,A,C,C,C,C,A,C,C,C,A,A,A,C,A,A,A,A,A,A,A,A
C,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,B,B,B,D,D,D,D,D,D,D,D,D,D,D,A,A,A,D,A
C,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,C,C,C,C,C,C,C,C,A,C,C,C,C,C,C,A,A,C,A,A
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,C,C,C,C,C,A,D,A,D,A,D,A,A,A,A,A,D,D,A,A
D,E,E,E,D,D,D,D,D,D,D,D,D,D,D,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,E,E,B,B,B,B,B,B,B,B,B,E,E,E,E,B,B,B,E,B,E
C,C,C,C,C,C,C,C,C,C,C,A,A,A,C,A,A,A,C,A,A,C
D,A,A,A,C,C,C,C,C,A,C,C,A,A,A,C,A,A,A,A,C,A
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,A,E,A,E,A,C
A,E,D,D,B,B,E,E,E,B,B,B,B,E,A,A,A,A,B,E,E,B
B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,A,A,A,A,D,A,A,D,A,A
D,E,E,D,E,E,E,E,E,E,E,D,E,E,E,E,E,E,E,E,E,E
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,D,B,B,D,A,B,A,E,A,A,A,E,D,E,E,E,E,E,E,E,E
C,A,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,A,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A
E,C,C,E,E,E,E,E,E,A,D,A,D,D,D,D,A,A,A,A,A,A
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,B,D,D,D,D,D,D,B,D,D,D,D,D,B,B,B,B,B,B,B,B
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,A,A,C,C,C,C,C,C,B,B,B,B,C,C,C,C,C,B,C,B,B
B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,D,D,D,D,D,D,D,D,D,E,E,E,E,E,B,E,E,B,E
E,D,E,E,E,E,E,E,E,E,E,E,E,D,D,D,D,D,D,D,D,D
A,E,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,B,B,B,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,C,C,C,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,D,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,A,D,D,E,D,E,D,E,E
D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D
E,D,E,E,E,E,E,E,E,E,E,D,D,D,D,D,A,D,D,D,D,D
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,A,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,A,A,A,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A
D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A,D
E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,D,D,D,A
B,C,B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,D,E,E,E,E,E,E,E,E,E,E
D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,D,D,D
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,D,D
