bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
D,A,A,A,A,A,A,A,E,E,E,A,A,E,E,E,A,E,E,E,E,E
E,E,D,D,D,D,D,C,D,D,D,C,C,D,C,C,D,D,C,C,C,C
A,E,E,E,E,E,E,E,E,E,B,B,B,B,B,B,B,E,B,B,B,B
B,A,A,A,A,A,A,A,E,D,D,A,D,D,D,E,C,C,C,C,C,C
C,E,E,E,D,D,D,D,E,E,E,E,E,D,E,E,E,E,D,D,D,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,B,A,E,A,A,A
A,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,E
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,D,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,B,B,B,B,B,B,B,E,B,B,B,D,B,B,B,B,B,B,B,B,D
A,D,D,D,E,E,E,D,D,E,E,E,E,D,E,E,E,E,E,E,E,E
B,B,B,E,E,E,E,E,C,C,C,C,C,C,C,C,C,E,C,E,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,D,D,D,D,D,D,D,D,D,E,D,D,D,D,D,D,D,D,D,D
A,A,A,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,D,D,D,E,D,C,E,E,E,C,C,E,C,C,C,C,C,C,C,C
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,A,A,B,C,D,D,E,D,E,E,E,E,E,D,D,D,D,D,D,D
A,D,E,E,E,E,E,E,E,E,E,B,B,B,B,B,B,B,B,B,B,B
B,B,B,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,C,E,E,E,E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,C,E,E,E,E,E,E,E,E,E,C,E,A,A,A,A,A,C,A,C
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,A,E,E,E,E,E,E,E,E,A,E,E,E,A,E,E,E,E,E,E
E,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,D,D,D,B,B,B,B,B,B,B,B,B,B,B,D,B,B,B,B,B,B
B,E,A,A,A,A,C,E,C,A,E,E,C,E,E,C,C,C,C,C,C,C
C,D,E,E,E,D,E,E,E,E,E,E,E,E,E,E,D,D,E,D,E,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,C,E,E,E,C,C,C,E,E,E
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,A,B,B,B,B,B,B,E,E,B,B,E,E,E,B,B,E,E,E,B,E
E,E,D,D,D,D,D,D,D,D,D,E,D,E,D,D,D,D,D,D,D,D
A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,D,A,A,C,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,D,D,D,D,D,E,D,E,E,D,E,E,E,E,D,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,A,D,A,D,D,D,D,D,D
A,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,A,A,A,A,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,B,B,B,B,B,B,E,B,B,B,B,E,B,B,B,B,B,B,B,B,B
E,E,B,D,D,D,E,D,D,D,B,D,E,E,E,B,B,A,B,A,E,A
A,A,A,E,B,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C,C,C
C,D,D,D,D,D,D,D,B,D,D,B,B,D,D,B,B,D,D,D,D,D
D,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,A,E,A,E,E
A,D,D,D,C,A,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,E,E,E,A,A,A,A
C,E,A,A,B,B,A,B,B,B,B,B,B,A,B,B,A,A,B,B,B,A
D,E,E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,B,C,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C,C,C,C
A,B,B,B,B,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,A,A,A,A,A,A,A,E,A,A,A,A,A,A,A,A,A,A,A,A,A
D,E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,B,E,E,E,E
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A
A,B,B,B,B,B,B,B,B,E,E,E,B,E,E,E,B,B,B,B,B,E
B,A,A,A,E,E,E,E,E,E,E,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,D,D,D,D,D,D,D,D,E,D,D,D,D,D,D,D
D,C,C,C,C,C,C,C,C,C,C,C,C,B,B,B,B,B,B,C,C,B
E,E,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,E,E,E,E,E,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,A,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,A,A,A,A,A,A,A,A,A,E,B,A,A,E,E,B,A,A,A,A,A
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A
A,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,D,D,C,C,C,C,C,C,E,D,E,E,E,E,E,C,C,C,C,C,C
C,E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,C,C,C,C,C,C,E,E,E,E,E,E,E,E,E,C,C,E,E,C
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,B,B,E,B,E,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,D,D,D,D
D,A,A,A,A,B,B,B,B,B,E,E,E,E,E,E,E,E,E,E,E,E
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,D,E,E,E,E,E,E,E,E,D,E,E,D,D,D,D,D,D,D,D,E
B,E,E,E,E,C,C,C,C,C,E,E,E,C,E,E,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,C,C,C,C,C,E,E,E,E,C,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,D,D,D,D,D,D,D,D,D,E,D,D,D,D,E,D,D,E,E
B,E,C,C,C,E,E,E,E,E,E,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,D,D,E,E,E,E,E,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C
A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,C,C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,E,E,E
C,C,D,D,D,D,D,D,D,D,A,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,E,E,E,B,B,E,E,E,E,E,B,B,E,E,E,E,B,B,E,B,E
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,E,E,E,D,D,D,D,E,E,D,E,E,E,E,E,E,E,E,E,E
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,A,A,A,A,A,A,A,A,A,A,A,A,A,C,C,C,C,C,E,A,E
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,B,B,B,B,B,B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,E,E,E,E,E,E,E,E,E,E,E,D,E,D,D,D,D,D,D,E,E
C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,E,B
D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,E,E,E,E,E,E,E,E,E,E,B,E,E,E,E,E,B,B,B,B,B
B,D,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,A,A,A,A,A,A,E,E,E,A,E,A,A,A,A,E,E,D,E,E
D,D,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,A,A,A,A,A,E,A,D,B,D,D,E,E,E,A,B,A,B,B,B,A
A,C,C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,E,B,E,E,B,B,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E
A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,C,C,D,C,D,C,C,C,C,C,C,C,C,C,C
C,D,D,E,E,E,D,D,D,E,E,D,E,E,D,E,E,E,E,E,E,E
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,E,B,B
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,C,C,C,C,C,C,C,C,C,C,C,B,C,B,B,E,B,B,B,B,B
B,A,A,A,A,A,E,A,E,E,E,E,E,E,E,C,C,E,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,B,B,B,B,B,B,B,B,B,B,E,B,B,E,B,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,B,E,E,B,B,B,B,B,B,B,B,B,B,B,B
B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,D,D,D,D,D,D,D,D,D,D,D,B,D,D,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,A,B,B,B,B,A,A,B,A,B,B,A,A,B,A,A,A,A,A,A,A
E,B,B,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,D,A,E,E,E,E,E,D,E,E,E,E,E,E,E,E,E,C,E,E,C
C,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,C,E,E,C,C,E,E,E,E,E,E,E,C,E,E,E,E,E,E,E
E,E,D,D,D,D,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C
A,B,B,B,B,B,B,B,B,E,E,E,B,E,E,E,E,E,E,E,B,E
B,E,E,E,E,E,E,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,A,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,D,D,D,D,E,D,B,D,E,D,D,D,D,D,B,E,D,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,C,D,D
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,E,E
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,B,E,C,C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,A,D,C,C,D,D,D,D,D,D,B,A,A,A,B,A,A,A,B,B
A,E,D,D,D,E,E,E,E,E,E,E,E,C,C,C,C,C,C,C,C,C
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,D,B,B
D,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,E,D,E,E,E,E,E,B,B,B,D,D,E,D,D,D,D,D,D,D,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,E,D,E,E,E,E,E,E,E,E,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,E,E,E,E,E,B,E,E,E,E,E,E,E,E,E,E,B,B,B,B,E
B,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,A,A,A,A,E,E,E,E,E,E,E,E,E,A,A,A,A,A,E,E
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,E,D,E,D,D,D
D,D,E,E,E,E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,D,E,E,E,E,E,E,E,E,B,B,E,E,E,E,E,E,B,E,E
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,D,C,C,D
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,C,B,B,B
B,E,A,C,C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,E,E,E,D,E,A,A,E,E,A,A,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,D,D,D,D,D,D,D,D,E,E,E,E,D,D,D,D,D,D,E,E
A,E,E,B,B,B,B,B,B,E,E,E,B,B,E,B,E,E,E,E,E,E
B,D,A,A,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,A,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,C
C,B,B,B,B,A,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,E,E
E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,A,E,E,E,E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,D,C,C,C,E,C,E,E,E,E,C,E,E,E,E,E,E,E,E,C,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,A,A,E,E,E,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,B,D,D,D,D,D,D,D,D,D,D,D,D,B,D,D,D,D,D,B
D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,D,E,E,E,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,B,E,B,E
B,B,E,E,E,E,E,C,C,E,C,C,C,C,C,C,C,C,C,C,C,C
C,E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,D,D,D,E,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,A,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,E
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E
D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,B,B,B
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,E,E,E,E,E,E,E,E,E,E,E,E,C,C,E,C,C,E,E,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,D,B,B,B,B
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,C,C,C,C,C,E,C,E,E,E,E,E,E,E,C,C,C,C,C,C
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,E,C,C,C,E,C,C,C,C,E,C,C,E,E,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,A,A,E,A,A,A,A,A,E,A,A,E,E,E,E,E,E,E,E,E,E
E,E,B,D,D,D,D,D,D,B,D,A,A,A,A,A,A,B,A,A,B,D
A,E,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,E,D,D,E,E,E,E,D,D,D,D
D,D,B,E,E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,B,C,A,A,A,E,D,E,D,E,D,C,D,D,D,D,D,D,D,D,C
C,E,D,D,D,D,D,D,D,D,B,B,B,B,E,B,E,B,B,B,D,B
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,D,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,E,E,E,E,E,E,E,E,E,E,E,C,C,E,E,C,C,C,C,C
E,E,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,C,C,C,C,E
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,A,A,D,D,D,C,D,D,D,D,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,A,A,A,A,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,B,B,B,B,B,B,B,B,C,B,C,B,B,B,B,B,C,C,C,B,B
A,E,A,A,E,E,E,E,E,E,E,E,B,B,E,B,E,B,B,B,B,B
B,A,A,A,A,A,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,D,D,D,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,A,D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C
C,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,D,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,B,D,D,D,D,D,D,D,D,D,D,D,D,D,B,D,D,B,D,B,B
A,E,E,E,E,E,A,E,E,E,E,E,E,E,E,E,E,B,E,E,E,C
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,A,A,A,A,A,A,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,A,A,A,A,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,B
A,D,D,D,D,B,B,B,D,D,D,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,E,E,E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,C,E,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,D,E,D,E,D,D,D,E,E,E,E,E,E,D,D,D,E,E,D,D
A,D,D,D,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,C,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,C,C,C
C,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,D,A,A,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,E,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,D,B,B,B,B,B,B,B,B,B,B,D,D,B,B,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,D,D,D,D,D,D,D,D,D,D,E,D,D,D,D,D,D,D,D,D
