bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,G,G,E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,F,G,G,G,B,G,G,G,G,F,G,F,B,G,G,G,G,G,G,G,G
G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,I,B,B,B,B,B,B
H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
I,I,J,I,I,I,J,I,J,J,I,I,I,I,I,I,I,J,I,J,J,J
J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
B,E,E,E,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,B,B,E,E,E,E,E,B,E,E,E,E,B,E,E
D,F,F,F,D,D,D,D,D,D,D,D,D,D,D,I,D,D,D,I,D,I
E,G,G,G,G,G,E,E,E,E,E,E,E,E,E,I,I,E,E,E,E,E
F,G,G,G,G,E,E,E,G,G,E,G,G,G,E,G,G,E,E,E,E,E
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,E,E,E,E,E,E,E,E,E,E,I,I,I,I,E,E,E,E,E,E,E
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,E,E,E,E,E,E,E,I,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,G,I,I,I,I,I,I,I,I,I,I,I,I,C,A,C,C,C,C
D,I,I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,E,F,F
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
F,I,I,I,I,I,I,I,I,I,F,F,F,I,I,I,I,I,F,F,F,F
G,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,I,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,I,I,I,I,I,I,I,I,I,I,I,E,I,I,I,I,I,I,I,E
A,E,E,E,E,E,E,E,E,E,E,E,E,I,I,I,E,I,I,I,I,I
B,F,F,E,E,E,E,E,I,E,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,B,D,D,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
F,I,B,I,B,E,B,I,B,E,I,E,E,E,I,E,E,E,E,E,E,E
G,D,F,E,E,E,E,B,B,B,B,C,B,E,D,E,E,E,E,B,B,E
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,A,A,A,A,A,A,I,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,E,E,C,E,D,D,E,E,E,C,C,C,C,C,C,C,C,C,C,C,C
B,I,I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,F,F,F,F,F,F,F,F,F,E,E,E,E,E,E,E,E,E,E,E,E
F,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
H,D,I,B,B,D,B,B,B,B,B,B,D,D,D,D,D,D,B,B,B,E
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,I,I,J,J,J,J,I,I,I,I,I,I,I,I,J,I,I,I,I,I,I
B,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,G,G,G,G,J,I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,G,G,I,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,B,B,B,B,B,B,B,B,B,B,J,B,I,J,I,I,I,I,I,I,B
A,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
B,H,H,H,H,H,H,E,E,E,E,E,D,E,E,E,D,D,D,C,E,D
C,E,B,I,I,I,I,B,I,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,E,E,A,E,E,A,A,A,A,A,A,E,A,A,A,A,A,A,A,A
E,E,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
G,I,I,I,I,I,I,I,I,I,I,I,I,I,D,I,I,I,I,I,D,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,E,E,E,E,E,E,E,E,E,E,E,E,E,I,E,E,E,I,I,I,J
J,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,E,E,E,I,J,J,I,J,J,B,B,B,B,B,B,B,B,B,B,B
B,I,I,I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,J,J,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C,C
E,I,G,E,I,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,D,D,D,D,D,D,D,D,D,D,D,D,G,D,D,D,D,G,G,D,D
G,C,H,D,D,D,D,D,D,I,D,D,I,D,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,B,B,B,B,B,B,B,B,B,I,I,I,I,I,I,I,I,I,I,I,I
J,E,E,B,B,B,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,I,I,I,I,I,I,I,I,J,I,I,I,B,B,B,B,B,I,I,I,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,D,D,D,D,D
D,F,B,F,B,F,F,B,B,F,B,B,B,B,B,B,B,B,B,B,B,B
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,F,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,E,F,F
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
J,I,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,E,E,D,E,E,D,E,D,D,B,B,D,D,B,B,B,B,B,B,B,B
B,G,G,G,G,G,G,G,G,I,I,I,C,C,C,C,C,C,C,C,C,C
C,D,B,B,B,B,B,B,B,B,B,B,D,B,B,B,B,B,D,D,B,D
D,E,E,E,D,E,D,D,E,E,D,D,E,E,E,E,E,D,E,E,E,E
E,E,I,I,E,E,E,E,I,E,E,E,E,E,E,E,E,E,E,E,E,E
F,F,D,F,F,F,F,F,F,F,F,F,F,F,D,D,D,D,D,D,D,D
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,E,E,E,E,E,E,E,E,E,I,I,I,I,I,I,I,E,E,I,I,E
J,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,B,E
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,C,C,C,C,C,C,C
C,G,G,G,G,F,G,E,C,C,B,C,C,B,E,B,B,B,B,B,B,B
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,H,I,I,H,I,I,I,I,I,F,F,F,I,F,I,I,H,F,F,F,F
G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,E,E,E,E,E,E,E,E,E,E,I,I,I,I,I,I,I,I,I,I,I
I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,C,C,C,C,C,C,C,C,F,C,E,C,C,F,C,C,C,C,C,C,C
B,F,F,F,F,F,F,F,I,I,I,I,C,I,I,C,C,C,C,C,C,C
C,I,E,E,E,E,E,B,B,E,B,B,E,B,B,E,E,E,E,A,A,B
D,C,C,C,C,C,C,C,C,C,D,C,C,C,C,C,C,C,C,C,C,C
E,G,G,G,G,G,G,D,G,D,D,G,D,D,D,G,D,D,D,D,D,D
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,E,E,E,E,E,E,E,E,I,E,E,E,B,B,B,E,E,E,E,B,B
H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,I,E,E,E,E,E,E,E,E,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,E,E,E,E,E,D,E,E,E,D,D,D,E,E,E,D,A,E,E,E
E,I,I,I,I,I,I,I,E,I,E,E,E,E,E,E,E,E,E,E,E,E
F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,I,I,I,I,I,H,C,H,H,H,H,H,H,H,H,H,H,C,C,C,C
H,E,E,E,E,E,E,E,E,E,E,E,E,E,I,I,E,I,I,E,E,E
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,J,J,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,F,E,I,E,I,I,I,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,E,E,E,E,E,E,E,E,I,E,E
A,E,E,E,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,J,J,J,J,J,I,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,D,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,J,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
G,H,H,H,H,H,H,H,H,H,G,C,G,C,I,C,I,H,C,B,B,H
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,I,B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,E,E,D,G,G,G,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A,C,A,C,A
C,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,I,E,E,E,E,E
D,G,G,I,I,I,I,D,D,D,D,D,D,D,D,I,D,D,D,D,D,E
E,J,J,I,I,I,I,I,I,I,E,I,I,E,I,E,E,E,E,E,E,E
F,I,I,I,I,I,I,I,I,I,I,I,E,I,I,I,I,I,E,E,E,E
G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
J,D,D,D,D,I,I,I,I,D,I,D,D,I,I,I,D,D,I,D,D,D
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,D,D,D,D,I,I,I,I,B,I,I,C,I,C,C,C,I,C,C,C
C,F,F,F,F,F,F,F,F,F,F,B,B,B,B,B,F,B,B,B,B,B
D,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
F,E,E,E,E,E,E,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,E,E,B,I,I,I,I,B,B,B,B,B,B,B,B,B,B,B,B,B
B,I,H,I,I,I,I,I,I,A,A,I,C,I,C,C,I,I,C,C,C,C
C,G,G,G,G,G,G,G,G,G,G,G,C,G,D,D,G,D,D,G,A,G
D,J,J,I,I,D,D,D,D,D,D,D,D,I,D,I,B,B,E,E,B,B
E,E,G,G,G,G,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
G,D,D,D,G,D,G,G,G,G,G,G,D,D,D,D,D,D,D,D,D,D
H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
J,I,I,I,I,J,J,J,J,I,I,I,I,I,I,I,I,I,I,I,I,I
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,D,D,D,D,D,D,D,D,D,D,D,D,D,I,I,D,D,D,I,I,E
C,F,F,F,C,C,F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,F,F,E,E,F,E,E,E,E,D,D,D,D,E,E,E,E,E,E,E,E
E,G,G,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
G,E,E,E,E,E,E,E,F,E,E,E,E,E,E,E,E,E,E,E,E,E
H,F,F,F,F,F,H,I,I,F,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,F,F,I,F,F,F,F,F,E,F,F,B,I,I,I,B,B,B,B,B,B
B,F,E,E,E,E,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,C,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D
D,B,B,B,B,B,B,B,B,B,D,D,D,B,D,B,B,B,B,B,B,B
E,F,F,F,F,F,F,F,F,F,F,F,F,E,F,F,F,F,F,F,F,F
F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,F,F,F,I,E,I,I,F,I,I,I,G,G,I,G,I,I,I,F,F,G
H,I,B,B,B,B,H,H,H,H,H,H,H,I,I,B,B,I,I,I,I,I
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,E,I,E,I,I,I,I,I,I,I,I,I,I,I,E,I,I,I,I,I,E
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,B,B,I
B,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,C,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,H,I,I,I,I,I,I,I,I,I,I
I,I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
A,I,I,G,G,I,I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,I,A,A,A,A,A,A,A,A,A,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,B,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,J,J,J,E,E,E,E,J,J,E,E,E,E,E,E,E,D,D,D,E,E
F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,E,E
H,I,I,I,I,I,I,I,I,I,F,F,I,I,I,I,I,I,I,I,I,I
I,G,G,G,G,G,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,F,F,F,F,F,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,B,B,B,I,B,B,B,B,B,I,I,I,I,I,I,B,B,B,B,B
D,E,E,E,E,E,E,D,E,E,E,D,E,E,E,E,E,E,E,E,E,E
E,I,F,F,F,F,F,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,I,E,I,I,I,I,I,I,I,E,I,E,E,E,E,E,E,E,E,E,E
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,E,E,E,E,E,E,E,C,C,C,C,C,E,C,C,C,C,C,E,E,E
J,C,C,E,I,E,E,E,I,E,E,I,I,I,E,I,E,I,E,A,C,A
A,G,G,I,I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,G,G,G,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,E
F,G,G,G,G,G,G,G,G,G,G,G,B,B,B,E,B,B,B,B,B,B
G,F,F,F,F,F,F,F,F,E,F,F,E,F,F,F,F,F,F,F,E,F
H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,H
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,B,B,B,B,B,B
B,H,H,H,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,F,E,E,F,F,F,E,F,E,E,E,E,E,E,E,E,E,E,E,E
F,J,H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,E,E,E,E,E
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,D,D,D,D,D,D,D,I,D,I,I,I,I,I,I,I,I,I,I,I,I
J,F,I,I,I,I,I,I,J,J,I,I,I,I,I,I,I,I,I,I,I,I
A,E,E,E,E,E,A,A,A,A,A,A,I,I,E,E,A,A,A,A,A,I
B,B,D,D,D,D,D,D,D,D,B,D,D,D,D,D,D,D,D,D,D,D
C,E,E,E,E,E,E,E,E,E,E,E,B,B,E,E,E,E,B,E,B,B
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,I,I,I,I,I,I,I,I,I,E,I,I,E,E,E,E,E,E,E,E,E
F,I,I,I,I,I,I,I,I,F,F,F,F,I,F,I,F,F,F,F,F,F
G,I,I,C,C,C,C,C,C,C,C,C,C,C,C,C,I,C,C,C,C,I
H,I,I,I,I,I,I,I,I,I,H,I,I,I,I,I,I,I,I,I,I,I
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,E,E,E,E,E,E,E,E,E,C,E,E,E,E,E,E,E,E,E,E,E
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,E,E,E,E,E,E,E,E,E,E,E,E,C,E,C,C,C,C,C,C,E
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,G,G,G,G,G,G,D,B,D,D,D,D,D,D,D,D,D,D,D,D,D
E,J,J,J,J,J,J,J,J,J,J,I,J,J,J,J,J,J,D,D,J,D
F,F,E,E,E,E,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,F,F,F,F,F,F,F,I,F,F,I,I,I,I,I,F,F,I,F,I,F
H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
I,D,E,E,E,E,E,E,D,E,D,D,D,D,D,D,D,D,D,D,D,D
J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
A,C,C,C,C,A,A,C,C,C,C,C,C,C,C,C,I,D,D,I,C,C
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,I,B,I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,I,I,G,G,I,G,G,G,G,G,I,G,G,G,G,I,I,I,I,I,I
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,G,G,G,G,G,G,G,G,G,G,G,E,E,E,E,E,E,E,E,E
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,G,G,G,G,G,G,E,I,I,E,E,D,D,D,D,I,I,D,D,D,D
D,I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,I,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,F,F,F,D,F,F,D,D,D,D,D,D,D,D,D,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E
E,I,I,I,I,I,I,I,I,I,E,E,I,E,E,E,E,E,E,E,E,E
F,J,J,J,J,I,I,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,C,C,C,E,E,E,G,E,C,G,G,G,G,G,G,G,G,G,E,E,G
H,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,I,I,I,I,I,I,I,I,I,I,I,I,B,B,B,I,B,B,B,B,B
B,J,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,J,J,J,J,J,B,B,B,B,B,B,C,C,C,B,C,C,B,B,B,E
D,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
E,J,J,E,J,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,E,E,E,E,E,E,E,E,E,F,F,E,E,E,E,E,E,E,E,E
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,I,I
J,E,E,J,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,E,E
A,I,I,A,A,A,B,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,A,A,A,A,A,A,A,B,A,A,A,A,C,C,A,A,A,A,A
C,I,I,I,I,I,I,I,I,I,I,I,D,I,I,I,I,I,I,E,D,D
D,E,E,G,E,G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E
E,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,J,J,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,E,D,D,D,D,D,D,D,I,I,E,I,I,E,E,E,E,E,E,J
J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
