bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
D,J,J,J,J,J,J,J,J,J,J,D,J,J,D,J,J,J,J,J,J,J
E,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,I,G
H,E,E,E,E,E,D,D,D,D,E,E,D,D,D,D,D,D,E,D,D,E
I,G,I,I,I,I,I,I,I,I,I,I,I,G,G,G,G,G,G,G,G,I
J,E,J,J,J,J,J,J,J,J,J,J,J,J,D,J,J,J,J,J,J,J
A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,A,J,J,J,J
B,D,I,I,D,F,F,F,F,F,F,F,F,F,D,F,D,D,D,F,A,F
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C
E,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,F,F,F,F,F,F,F,F,F,F,F,E,C,E,C,C,C,E,E,C
G,J,J,J,J,J,J,J,J,J,J,J,J,J,E,E,E,E,E,E,E,E
H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
I,E,I,I,I,I,I,I,I,E,I,I,E,E,E,E,E,E,E,E,E,E
J,E,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,J,D,D,D,D,D,B,B,B,A,B,B,D,D,A,B,J,E,E
B,J,J,J,F,C,F,F,C,F,F,F,F,F,F,F,F,F,F,F,G,G
C,F,C,F,F,C,F,C,J,J,J,J,J,F,F,J,J,F,F,F,F,F
D,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,E,F,F,F,F
G,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,J,J,J,J,I,J,I,I,J,J,E,E,E,E,E,E,E,E,E,E,E
J,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,H,H,H,H,H,B,B,B,J,J,J,J,J,B,J,B,B,B,B,B
B,I,I,I,I,E,E,I,I,I,I,I,I,E,I,E,E,E,E,E,E,I
C,G,G,G,D,D,C,C,D,D,C,C,D,D,D,D,D,C,D,D,D,D
D,H,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,A,H,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
F,J,G,F,F,E,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,D,G,J,G,G,G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,I,I,C,I,C,C,C
J,B,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,E,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
D,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,F,F,F,F,F,F,F,F,E,F,F,F,F,I,I,E,E,E,E,E,E
F,H,F,F,F,F,F,F,F,F,F,E,E,E,E,E,E,E,E,E,E,E
G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
H,J,J,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,I,I,I,I,I,I,I,I,I,I,A,A,I,I,I,A,I,I,I,I,I
B,I,I,I,I,I,D,D,I,I,I,I,I,I,I,I,I,E,I,I,I,I
C,E,C,C,C,C,C,C,E,E,C,E,E,E,E,E,E,E,E,E,E,E
D,H,D,D,C,C,H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,I,I,I,I,I,I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,J,J,J,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,J,J,J,J,G,G,G,G,G,G,G,G,J,G,J,E,J,J,G,G,G
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,E,E,I,I,I
J,F,J,J,J,J,J,J,J,J,F,J,F,F,F,F,F,F,F,F,F,F
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,I,J,G,G,G,C,C,A,C,A,G,A,J,J,A,A,I,J,J,A,J
C,J,C,C,J,C,C,C,C,C,C,C,C,C,C,C,C,J,J,C,J,J
D,E,E,D,D,D,E,D,D,E,E,E,E,E,E,E,E,D,E,E,E,E
E,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,J,J,J,E,J,E,E,E,E,J,E,E,E,E,E,E,E,E,E,E
G,I,I,I,I,I,E,E,E,E,E,E,E,E,E,I,E,E,E,E,E,E
H,J,H,H,H,J,J,J,J,H,J,J,J,J,J,J,J,J,J,J,J,J
I,E,I,I,I,I,J,I,I,J,J,J,J,J,J,J,J,J,J,J,J,J
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,F,F,I,A,A,A,A,A,A,A,A,A,A,A,E,E,A,A,E,E,E
B,I,I,I,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,J,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,I,D,D,D,I
E,G,E,E,E,E,E,E,E,E,E,E,E,G,G,E,E,E,E,G,D,D
F,J,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,J,J,J,J,J,J,J,J,J,J,J,J,J,F,F,F,J,J,F,J,F
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,J,I,I,I,I,I,I,I,I,J,I,I,I,I,G,G,J,J,J,J,J
J,D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,J,J,B,B,B,B,B,B,B,B,J,B,J,B,B,J,A,A,A,A,A
C,E,E,E,E,E,E,E,E,E,C,E,E,E,E,E,E,E,E,E,F,E
D,E,E,D,E,E,E,H,E,E,E,E,D,E,E,E,E,E,E,E,E,H
E,H,G,H,H,G,H,G,G,H,H,G,G,F,F,F,E,E,E,E,E,E
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,H,H,H
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,J,I
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,I,I,E,I,I,E,E,E,E,I,E,I,I,I,E,E,E,I,E,E,E
B,J,J,J,J,J,A,A,A,A,J,A,A,A,A,A,A,A,A,A,A,A
C,J,J,E,E,E,J,J,J,J,E,J,J,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,A,A,A,A,A,A,A,A,A,E,F,E,E,E,A,A,E,F,A,E,E
G,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
H,B,B,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
I,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,J,I,J,I,I,I,I,I,J,I,I,I,I
A,D,D,D,D,D,D,B,B,D,B,A,B,B,B,B,B,B,B,B,B,B
B,I,I,I,I,I,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
D,I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,E,J,E,E,E,E,E,J,E,E,E,E,E,E,E,E,E,E,E,E,E
H,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,F,J
I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
J,E,E,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,E,D,J,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,A,A,C,A,C,A,C,A,A,A,A,A,A,A,A,A,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A,A
E,J,J,J,E,J,J,E,J,E,E,E,E,J,E,J,J,J,J,J,J,J
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,I,F,I
G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
H,J,H,H,H,H,H,J,H,H,H,H,H,J,J,J,J,J,J,J,J,J
I,E,E,E,E,E,E,E,E,J,E,E,J,J,E,E,E,E,E,J,J,J
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,J,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,H,H,H,H,H,H,H,H,H,H,H,C,H,H,C,C,H,C,A,C,A
C,J,J,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,F,F,F,F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,F,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,J,E,J,J,J,J,E,E,E,J,J,J,E,E,E,E,E,E,E,E,J
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,D,I,I,I,I,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,H,H,H,H,H,H,H,J,J,H,J,J,H,H,H,H,H,H,J,J,J
A,J,C,C,B,B,B,B,B,A,A,H,B,A,B,B,B,B,B,B,B,H
B,J,J,E,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,C,C,C,C,C,C,C,C,C,C,D,D,D,C,C,D,C,C,C,C,C
D,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,J,J,J,J,J,J,E,J,E,E,E,E,E,J,J,J,E,E,J,E,J
F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
G,A,A,E,A,E,A,E,A,E,E,E,G,A,A,A,A,E,E,A,E,A
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,G,G,D,D,D,D,D,A,D,D,D,D,D,D,D,D,D,D,D,D,D
B,J,J,B,B,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A
C,F,D,D,D,D,D,D,D,D,C,D,D,D,F,D,D,F,F,F,F,F
D,I,I,I,I,I,I,I,I,I,I,D,D,D,D,D,I,I,D,I,D,I
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,I,I,I,E,E,E
F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
G,J,D,J,D,J,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
H,J,H,H,H,H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,I,I,I,I,I,I,I,I,I,I,I,I,I,D,I,I,I,I,I,I,I
C,E,D,E,J,D,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A
D,E,D,D,D,D,D,D,D,E,D,D,D,D,D,D,E,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,I,J,J,J,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,G,H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,E,E,E,E,E,E,E,E,C,E,C,E,C,C,C,C,C,E,A,C,A
C,J,H,H,H,H,H,H,J,J,J,J,J,J,H,J,J,J,J,J,J,J
D,G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,G,D
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,E,I,E,E,E,E,E
J,D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
B,G,B,B,B,B,B,B,B,B,B,B,B,G,G,G,G,G,G,G,G,G
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
F,E,D,E,E,D,D,D,E,E,D,D,D,E,D,D,D,D,D,D,D,D
G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,J,I,I,I,J,J,J,J,J,J,J,J,J,D,D,J,J,J,J,J,J
J,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,I,I,I,I,I,I,D,D,I,I,D,D,D,D,D,D,D,D,D,D,I
B,J,J,J,J,D,D,B,E,B,B,B,E,B,B,B,B,B,B,A,E,A
C,C,C,C,C,C,C,C,E,E,E,E,C,E,E,E,J,J,J,J,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,J,J,J,J,F,J,J,J,F,J,J,J,J,J,J,J,J,H,H,F,J
F,I,F,J,B,B,B,B,B,B,B,B,B,I,B,B,I,I,I,I,I,E
G,I,I,I,I,I,I,H,H,I,I,I,I,I,I,I,I,I,I,I,I,I
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,C
C,E,C,A,E,D,E,E,E,E,E,E,A,A,A,A,A,A,A,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,F,F,F,F,E,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,J,G,G,G,G,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,J,J,J,J,J,J,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,F,F,F,J,J,J,J,J,J,J,J,J,J,J,F,F,F,F,F,F,F
A,I,G,G,G,G,G,A,G,G,A,G,A,G,A,A,E,A,A,E,E,A
B,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,F,F,G
C,F,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
D,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
F,C,C,C,C,F,C,C,F,F,F,F,F,C,C,F,C,C,C,C,C,C
G,E,G,G,G,G,G,G,G,G,E,G,G,G,E,G,E,E,E,E,E,E
H,J,J,J,J,J,J,J,J,J,J,H,J,J,J,J,J,J,J,J,J,J
I,J,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,J,D,D,D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
B,J,J,J,C,A,A,B,C,C,C,J,J,J,A,J,C,C,J,E,J,E
C,H,E,H,H,H,H,H,H,E,H,H,H,H,H,H,E,H,H,H,H,H
D,I,I,I,C,E,E,E,C,E,C,C,C,C,C,C,E,E,C,E,C,C
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D
F,J,J,E,E,E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,I,H,I,I,I,I,I,I,I,I,I,I,I,I,I,G,I,I,I,G,G
I,J,I,I,I,I,I,I,I,J,J,I,J,J,J,J,J,J,J,J,J,J
J,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,A,A,A,A,A,A,B,E,B,B,E,B,B,A,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,I,I,I,I,I,I,I,I,D,I,I,I,E,E,I,I,I,I,E,E,I
D,E,D,D,D,D,E,E,E,E,E,D,E,E,D,D,E,E,E,E,D,D
E,I,I,E,I,E,E,E,I,I,I,I,I,I,I,I,I,I,I,I,I,E
F,H,H,H,H,A,H,A,H,H,H,A,A,A,A,A,H,A,H,H,H,H
G,F,G,G,F,G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
H,H,H,H,H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,D,J,D,J,D
A,E,E,E,E,E,E,E,E,E,B,E,E,E,E,E,E,E,E,E,E,E
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
D,E,E,D,D,D,E,D,D,D,D,D,D,D,D,D,E,E,C,D,D,C
E,J,E,J,J,J,J,J,J,J,J,J,J,J,C,J,J,C,C,J,C,C
F,C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,J,G,D,G,D,G,G,G,D,D,D,D,D,D,D,D,D,D,D,D,D
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
J,D,D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,E,E,C,C,C,B,B,C,E,C,E,E,E,E,E,E,E,E,G
B,E,E,J,J,E,E,E,E,E,J,J,E,E,E,E,E,E,E,A,E,J
C,H,J,J,J,J,J,C,C,J,J,C,J,J,J,J,J,J,J,J,J,J
D,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,I,H
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
F,I,J,F,I,F,F,F,F,F,F,F,F,E,E,J,F,F,E,E,F,I
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,G,H,H,H,H,H,H,H,H,H,H,H,H,G,H,G,G,G,G,G,G
I,G,I,I,I,G,I,I,G,G,G,G,G,G,G,G,G,G,G,G,G,G
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,H,H,B,B,B,B,B,B,B,B,B,B,E,B,B,B,E,B,J,B
B,J,E,J,J,J,J,E,E,E,J,J,J,J,J,E,E,E,E,J,J,J
C,D,D,D,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,H,J,E,H,H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,G,F,F,F,F,F,F,F,F,F,E,F,E,E,E,E,F,E,E,E,E
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,E,E,E,H,H,E,H,H,E,E,H,H,E,H,H,E,E,E,E,E,E
I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
B,J,J,J,B,B,C,B,B,A,F,B,A,B,A,A,A,A,A,A,F,A
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,J,J,J,J,J
E,E,E,E,G,E,E,E,E,E,G,E,G,E,E,G,E,E,E,G,G,G
F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
G,E,E,E,D,D,G,D,G,D,D,D,D,D,D,D,D,D,D,D,D,D
H,J,H,J,J,H,J,H,J,H,H,H,J,J,J,J,J,J,J,J,J,J
I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,D,B,G,D
C,J,J,D,C,C,C,C,C,D,D,D,D,D,D,D,C,D,D,D,D,D
D,E,D,D,E,D,D,E,E,E,D,D,D,D,D,D,D,E,D,D,D,D
E,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,C,C,C,E,C,C
F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
H,J,H,J,J,H,J,J,H,H,H,H,H,H,H,J,J,J,J,J,J,J
I,J,I,I,I,I,I,I,J,I,I,I,J,J,J,I,J,J,J,J,J,J
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
D,H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
G,I,I,I,I,I,G,G,G,I,G,I,G,I,I,I,I,G,I,I,I,I
H,I,I,I,H,I,I,H,H,H,H,H,H,G,H,H,I,J,H,I,J,I
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,D,A,A,D,D,D,D,A,D,A,A,D,D,D,D,D,D,D,D,D,D
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,I,G,G,G
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,I,I,I,I,I,I,I,I,I,I,I,H,H,I,I,I,I,I,I,I,I
F,J,F,F,F,F,F,F,F,F,E,F,E,E,E,E,E,E,E,E,E,E
G,D,G,G,G,G,G,G,G,G,G,G,G,D,D,D,D,D,D,D,D,D
H,J,J,J,J,G,G,G,G,G,H,G,G,G,G,J,H,G,J,G,H,G
I,E,I,I,J,J,J,D,J,I,I,D,D,J,J,J,J,J,J,J,J,J
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,E,E,E,E,E,E,E,E,E,E,E,E,E,A,E,E,E,E,E,E,E
C,D,D,D,D,D,D,C,D,C,D,D,D,C,D,D,D,D,D,D,D,D
D,E,D,E,E,E,E,D,E,D,D,D,D,D,D,D,D,D,D,D,D,D
E,H,H,H,I,I,H,H,C,C,C,C,C,C,C,C,C,C,C,C,H,C
F,E,F,F,F,F,F,F,F,F,F,F,F,F,F,E,E,E,E,E,E,E
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,J
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,D,D,D,D,D,D,E,E,D,D,D,D,D,E,E,E,E,E,E,E,E
B,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,F,F,F,F,F,F,F,D,F,F,F,D,D,D,D,F,F,F,D,D,F
D,H,D,D,D,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
E,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,I,F,F,F,F,F,F,E,E,F,F,F,F,F,E,F,E,E,E,E,E
G,I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,E,E,E,E,E,E,E
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,J,D
J,H,J,J,J,J,J,J,E,J,J,J,J,E,J,E,J,E,E,E,J,J
