bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,F,F,F,F,F,E,E,B,B,E,B,B,B,B,E,E,E,E,E,E,E
F,B,B,B,F,F,F,B,F,B,F,F,F,F,F,F,F,F,F,F,F,F
G,D,H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C,C
H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
I,H,H,H,H,H,A,H,A,A,A,A,A,A,H,A,A,A,A,A,A,G
J,B,J,B,B,B,B,B,B,B,B,B,B,J,J,J,J,J,J,J,J,J
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,F,F,J,G,G,J,J,E,J,A,B,B,B,B,B,B,B,B,B,B,B
C,E,E,G,G,G,G,G,G,G,G,C,G,G,G,G,G,G,G,G,G,G
D,C,D,D,C,E,E,A,A,A,D,D,E,D,A,D,A,D,A,A,D,D
E,C,C,C,C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
F,F,F,F,F,F,F,F,F,F,F,C,C,C,C,C,C,C,C,F,F,F
G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,B,B,B,B,B,D,D,B,B,B,B,B,B,D,B,B,B,B,D,D,D
J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,F,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,G,G,G,G,G,G,G,G,G,A,A,A,A,A,A,A,A,A,A,A,A
D,F,D,D,D,C,D,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C
E,C,C,C,C,F,C,C,F,C,C,C,C,C,C,C,C,C,C,C,C,C
F,H,F,F,F,F,C,F,F,B,F,F,F,F,F,F,B,C,F,B,F,C
G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
J,F,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,J
A,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,I,I,G,G,I,G,B,G,B,B,B,I,I,I,I,G,G,I,I,G,G
C,E,C,C,B,B,B,D,B,B,C,C,C,C,C,C,C,C,C,C,C,C
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,J,E,A,A,E,A
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
F,F,F,F,F,F,F,F,F,B,F,F,D,B,D,D,D,D,D,D,F,F
G,A,F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
I,E,E,E,E,E,G,E,E,G,G,E,E,E,E,E,E,D,D,E,E,E
J,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
A,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,H,H,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,J,J,J,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,J,E,E,E,E,E,E,E,E,E,A,A,A,A,A,A,A,A,A,E,E
F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,B,B,B,B,C
G,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
H,F,F,F,F,H,B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,D,I,I,I,I,I,I,I,I,I,I,D,I,I,I,I,I,I,I,I,I
J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,J,D,D,D
A,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,G,G,G,G,G,A,A,A,C,C,C,A,C,A,C,A,A,A,A,A,A
D,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
E,B,B,B,B,B,B,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,E,E,E,E,E,E,E,E,E,E,E,E,B,B,B,B,B,B,B,E,E
G,C,C,J,C,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
J,A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,A,A,A
A,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,G,G,G,C,C,C,C,C,C,C,B,C,C,C,C,C,C,C,C,C,A
C,C,C,F,F,F,F,F,F,F,C,F,F,C,C,F,F,F,F,C,C,C
D,D,D,D,C,C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,G,G,G,G,G,G,G,G,G,G,G,G,A,A,A,A,A,A,A,A,A
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,A,F,F,F,F,B,B,B,B,B,B,B,B,F,B,B,B,B,B,B,B
H,E,E,E,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,H,H,H
I,E,H,H,H,H,H,H,H,H,H,H,I,H,H,H,H,H,I,I,I,I
J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
A,F,G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,J,J,J,J,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,E,E,G,E,E,E,E,G,D,E,E,E,E,D,G,G,E,G,G,E
E,I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,E,E,E
F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
G,C,C,C,C,C,C,C,G,C,G,C,C,C,C,C,G,G,G,G,C,C
H,E,E,H,H,H,H,H,H,B,H,B,B,B,H,H,H,H,H,H,H,H
I,E,E,E,E,E,E,E,E,E,E,E,E,E,B,E,E,J,J,J,J,J
J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,J,J,J,J
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,I,I,B,C,B,C,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B
C,F,G,G,G,G,G,G,B,G,G,B,B,B,B,B,B,B,B,B,B,B
D,A,D,D,E,D,D,D,D,D,D,D,E,D,D,D,D,D,D,D,D,D
E,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,A,F,F,F,F,F,F,C,F,F,F,A,A,A,A,A,A,A,A,C,C
G,H,E,E,E,H,H,E,E,E,H,H,D,D,E,D,D,D,D,D,D,D
H,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,C,C,C,C,C,C,C,C,C,C,C,C,C,A,A,A,A,A,A
C,E,E,E,E,E,E,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,C,C,E,E,C,E,E,C,C,E,E,C,C,C,C,C,C,C,C,C,C
F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,E,B,B
G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
H,D,D,D,D,D,E,E,E,E,E,E,E,E,E,E,E,E,D,D,D,E
I,F,F,F,F,F,F,F,B,F,F,F,F,F,B,B,B,B,F,F,F,F
J,J,J,J,I,I,I,I,I,I,I,I,I,I,I,J,J,J,J,J,J,J
A,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,F,F,F,F,F,F,F,J,F,F,F,F,F,A,B,J,F,F,J,J,A
D,C,D,D,C,C,C,C,C,C,C,D,C,C,D,C,C,C,D,D,C,D
E,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,F,A,A,F,F,F,F,F,A,F,F,A,A,A,A,A,A,A,A,A,A
G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,B,B,B,H,H,B,H,B,B,B,B,B,B,B,B,B,H,H,H,H,H
I,J,J,J,J,J,J,D,J,J,J,D,J,J,B,J,J,J,J,D,D,D
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,G,G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,F,F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,I
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,E,E,E,F,F,F,E,E,E,E,E,E,E,E,E,E,E,F,F,F,F
G,F,F,F,F,F,F,F,F,F,G,G,F,G,G,G,G,G,F,G,G,G
H,H,H,H,H,H,H,H,H,H,H,H,C,C,C,C,C,C,C,C,C,C
I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
A,D,G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,F,F,F,F,F,D,F,G,G,G,F,F,F,F,A,G,A,A,A,A,D
C,E,E,E,I,I,I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
F,G,F,F,F,F,F,F,F,A,A,A,A,A,A,A,A,F,F,F,F,F
G,F,F,F,B,F,F,F,F,F,B,F,F,F,F,B,B,B,B,B,B,B
H,F,F,F,F,F,B,B,B,B,B,B,B,B,B,F,F,F,F,F,B,F
I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
J,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,D,D,D,D,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,F,F,F,F,F,F,F,F,F,A,A,F,A,A,A,A,A,A,A,A,A
C,F,F,F,D,D,D,A,D,A,D,C,D,D,D,D,D,A,D,D,D,A
D,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,E
F,F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
G,H,H,H,H,H,H,H,H,D,H,D,D,D,D,D,D,H,D,H,H,H
H,G,G,A,A,A,G,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
I,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,F,F,F,F,F,F,F,F,F,F,F,J,J,J,J,J,J,J,J,J,J
A,D,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,D,D,D,J,J,J,J,J,J,J,J,J,J,J,J
C,I,I,I,I,I,I,I,I,I,I,I,C,C,C,C,C,I,I,I,I,I
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,E,I,E,E,I,I,I,I,I,I,I,I,I,E,E,I,E,E,E,E,E
F,D,D,D,D,D,D,D,D,C,C,C,D,C,D,D,D,D,F,F,F,F
G,I,I,B,I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,H,H,H,H,H,H,H,H,H,H,H,D,D,D,H,D,D,D,D,D,H
I,I,I,I,I,I,I,I,H,H,I,I,H,J,J,I,I,J,J,J,I,J
J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,C,I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,A,A,D,A,A,A,D,D,D,A,A,A,A,A,A,A,A,D
D,D,D,D,D,D,D,D,D,D,D,D,D,J,J,J,J,J,J,J,J,J
E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,A,A,A,G,A,A,G
F,H,D,H,D,F,F,F,F,D,F,F,F,F,D,D,D,D,D,D,D,D
G,B,G,G,G,G,G,G,G,G,G,G,B,B,B,B,B,B,B,B,G,G
H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,D,B
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,G,G,G,G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,I,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,A
D,F,F,F,F,G,F,F,F,G,G,G,G,G,G,F,F,G,F,F,G,G
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,I,I,I,I,I,I,I,C,C,C,I,C,C,C,C,C,C,I,C,C,C
G,B,G,B,G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,I,B,B,B
J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J
A,F,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,G,F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,H,F,E,E,E,E,C,C,C,C,C,C,C,C,C,C,E,A,E,E,C
D,F,F,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,F,F
E,A,I,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
F,B,F,B,B,B,B,F,B,B,F,F,B,B,F,B,B,F,F,F,B,B
G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,B,H,B,B,F,F,F,F,B,F,B,B,F,B,B,B,B,B,B,B,B
I,I,I,I,I,I,I,I,I,I,E,I,I,I,I,I,I,I,I,I,I,I
J,F,F,F,F,G,G,G,G,G,G,J,J,G,G,G,G,G,G,G,J,J
A,J,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,A,F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,E,E,E,D,D,E,A,A,A,C,A,A,A,A,A,A,A,A,A,A,A
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,B,B,B,B,D,B,E
E,G,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,H,H,H,F,H,F,H,H,F,F,F,F,F,F,F,F,F,F,F,F,F
G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,H,C,H,H,H
I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,I,I,I,I,I,I
J,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,H,J,J,J,J,J
A,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,H,H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,H,C,C,C
C,H,H,H,H,H,D,C,C,C,C,C,C,C,C,C,C,D,D,D,D,D
D,E,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,J,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,F,F,F,F,F,F,F,F,C,F,F,F,F,F,F,F,F,F,F,F,F
G,F,I,F,I,F,I,F,F,A,A,A,A,F,A,F,F,A,A,A,A,A
H,H,D,H,H,H,H,H,H,H,D,D,D,D,D,D,D,D,D,H,H,H
I,A,I,I,I,I,I,A,A,A,J,J,J,A,A,I,I,A,A,A,A,A
J,D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,I,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
C,G,G,G,G,G,G,F,B,B,B,A,A,A,A,A,A,A,A,A,A,A
D,A,G,G,G,G,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,H,F,H,F,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
H,J,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,C,C,C,C,C,C,C,I,I,I,I,C,I,I,I,I,I,I,I,I,I
J,B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,J,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
C,I,I,I,G,I,I,I,I,G,C,C,C,I,I,I,I,I,I,I,I,I
D,B,B,B,B,B,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,F,F,F,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,J,J,J,J,J,G,J,J,J,J,J,J,J,J,J,J,J,G,J,F,F
G,H,H,H,H,C,B,B,C,C,C,C,C,C,C,C,C,C,C,C,B,C
H,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,F,F,F,F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,I,I,I,I,I,I,I,I,I,C,C,C,C,C,C,C,I,I,I,I,I
D,G,C,C,C,C,C,C,C,C,B,B,B,C,C,D,D,B,B,D,B,C
E,C,C,E,E,E,C,C,C,C,C,C,C,C,C,C,C,E,E,C,C,C
F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,F,H,I,F,I,I,I,I,I,I,I,I,F,F,F,F,F,F,H,H,H
I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
J,C,C,F,F,C,C,C,E,C,C,C,C,C,C,C,J,J,J,J,J,J
A,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,F,H,H,H,H,C,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A
C,J,J,J,J,J,J,J,J,B,B,B,B,B,B,B,B,B,B,B,B,B
D,I,I,I,B,C,B,B,B,B,B,B,B,B,B,A,B,B,B,A,A,A
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,F,F,J,J
G,C,C,C,C,D,D,D,C,C,D,D,D,D,D,G,D,D,G,G,D,D
H,I,H,H,H,H,H,C,H,C,C,C,C,C,C,C,C,C,C,C,C,C
I,D,D,D,G,G,I,I,I,I,I,I,D,D,I,I,I,I,I,D,I,I
J,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,G,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,G,C,G,C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A
C,J,J,J,J,J,J,J,J,J,D,D,D,D,D,D,D,D,D,D,D,D
D,G,D,B,B,B,B,D,D,B,D,D,B,B,B,D,D,B,D,D,D,D
E,I,C,C,C,C,B,B,B,B,E,B,B,B,B,B,B,B,B,E,E,E
F,C,C,C,C,F,F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
G,J,E,E,E,E,E,E,E,E,E,A,A,A,A,A,E,A,A,A,A,A
H,H,H,H,H,H,H,H,H,B,H,H,H,H,H,H,H,H,H,H,H,H
I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
J,C,C,C,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,C,J
A,I,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,I,G,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,H,G,G,G,G,G,H,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,F,F,F,C,C,C,C,C,C,C,C,C,C,C,C,F,F,F,F,F,F
E,C,F,F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,F,F,F
F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,B,B,B,B,B,B
G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,I,I,I,I,J,J,J,J,J,J,J,J,J,I,I,I,I,I,I,I,I
J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,I,J,J,C,C,C,C,C,C,C,A,A,C,A,A,A,A,A,A,A,A
C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
D,I,C,C,C,C,C,C,C,C,C,C,C,C,C,A,A,A,A,A,A,A
E,I,I,I,B,I,E,E,E,B,E,E,E,E,E,E,E,E,E,E,E,E
F,F,F,F,F,F,F,F,F,C,F,F,F,F,F,F,F,F,F,F,F,F
G,D,G,D,G,D,G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
H,J,J,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,H,J,J,J
I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,B,H,I,I
J,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,F,F,F,F,F,F,F,F,F,F,F,F,B,B,F,F,F,B,B,B,B
D,F,F,F,F,C,E,C,B,C,C,C,E,C,E,E,E,A,A,A,A,A
E,J,J,J,B,B,J,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,J,F,J,J,J,J,J,G,G,G,G,G,G,G,E,E,E,G,G,G,A
G,C,C,C,C,B,C,C,B,B,C,C,B,B,B,B,B,B,B,C,B,B
H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
I,I,I,I,I,I,I,I,I,I,E,I,E,I,I,I,I,I,I,I,I,I
J,A,C,A,C,C,C,C,E,E,C,A,A,A,A,A,C,E,E,E,A,A
A,G,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,I,H,H,H,H,I,I,D,D,I,I,I,I,I,I,I,I,I,I,I,I
E,I,F,E,E,B,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,F,F,F,F,F,F,F,F,F,F,F,F,F,A,F,F,F,F,F,F,F
G,F,F,F,F,F,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,I,I,I,I,I,I,I,I,I,I,C,A,F,A,F,F,F,C,F,C,A
I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,H,H,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,J,J,J,G,J,I,J,G,G,G,J,G,J,D,J,B,J,D,D,J,J
D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
E,E,B,B,B,B,B,B,E,B,B,B,B,B,B,B,B,B,B,B,B,E
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,J,J,J,J,I,J,J,J,I,J,J,J,J,J,J,J,J,J,J,J,J
H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,B,I,I,I,I,I,I,I,B,I,I,B,B,I,B,B,B,I,B,I,I
J,G,G,G,G,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,F,F,F,F,F,F,B,F,B,F,F,F,B,B,B,F,B,F,B,F,F
B,E,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,G,G,G,G,G,G,G,G,G,G,G,G,G,G,A,G,A,A,A,G,A
E,D,E,E,E,E,E,E,D,I,I,D,A,D,D,I,I,I,I,I,I,I
F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
G,E,C,C,C,C,C,E,A,E,E,A,A,A,A,E,E,E,C,C,C,A
H,F,F,F,F,F,H,F,F,F,H,F,F,F,F,F,F,H,F,F,F,H
I,F,F,J,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,E,E,E,G,G,G,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,C,C,C,C,C,C,A,A,B,B,A,A,A,A,A,A,A,A,A,A
C,F,F,I,F,I,I,I,I,I,I,I,I,I,I,I,F,I,I,I,I,I
D,F,F,F,F,F,F,F,F,D,D,D,D,D,D,D,D,D,F,F,D,D
E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
F,B,B,B,B,B,F,F,F,B,B,B,B,B,B,B,B,B,B,B,F,B
G,C,C,D,C,C,D,D,D,D,C,D,D,D,D,D,C,D,D,D,D,D
H,B,H,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,F,F,F,F,F,F,F,F,F,B,F,F,B,F,F,F,F,F,F,F,F
J,I,I,I,I,I,J,J,I,I,I,I,I,I,I,I,J,I,J,D,D,D
